county,state,date,cases,deaths,new_cases,new_deaths
Lassen,California,4/5/20,0,0,0,0
Yuba,California,4/5/20,10,0,1,0
Kern,California,4/5/20,225,2,20,0
Tulare,California,4/5/20,116,5,9,0
San Joaquin,California,4/5/20,203,11,12,0
Alpine,California,4/6/20,2,0,1,0
Calaveras,California,4/6/20,5,0,1,0
Colusa,California,4/6/20,3,0,1,0
Lassen,California,4/6/20,0,0,0,0
Yuba,California,4/6/20,11,0,1,0
Kern,California,4/6/20,246,2,21,0
Tulare,California,4/6/20,135,6,19,1
San Joaquin,California,4/6/20,212,11,9,0
Alpine,California,4/7/20,2,0,0,0
Calaveras,California,4/7/20,5,0,0,0
Colusa,California,4/7/20,3,0,0,0
Lassen,California,4/7/20,0,0,0,0
Yuba,California,4/7/20,13,0,2,0
Kern,California,4/7/20,267,2,21,0
Tulare,California,4/7/20,157,6,22,0
San Joaquin,California,4/7/20,223,13,11,2
Alpine,California,4/8/20,2,0,0,0
Calaveras,California,4/8/20,5,0,0,0
Colusa,California,4/8/20,3,0,0,0
Lassen,California,4/8/20,0,0,0,0
Yuba,California,4/8/20,15,2,2,2
Kern,California,4/8/20,309,2,42,0
Tulare,California,4/8/20,168,7,11,1
San Joaquin,California,4/8/20,237,14,14,1
Alpine,California,4/9/20,2,0,0,0
Calaveras,California,4/9/20,8,0,3,0
Colusa,California,4/9/20,3,0,0,0
Lassen,California,4/9/20,0,0,0,0
Kern,California,4/9/20,330,3,21,1
Yuba,California,4/9/20,15,3,0,1
Tulare,California,4/9/20,187,10,19,3
San Joaquin,California,4/9/20,245,14,8,0
Alpine,California,4/10/20,2,0,0,0
Calaveras,California,4/10/20,8,0,0,0
Colusa,California,4/10/20,3,0,0,0
Lassen,California,4/10/20,0,0,0,0
Yuba,California,4/10/20,15,1,0,-2
Kern,California,4/10/20,363,3,33,0
Tulare,California,4/10/20,203,11,16,1
San Joaquin,California,4/10/20,257,14,12,0
Alpine,California,4/11/20,2,0,0,0
Calaveras,California,4/11/20,8,0,0,0
Colusa,California,4/11/20,3,0,0,0
Lassen,California,4/11/20,0,0,0,0
Yuba,California,4/11/20,15,1,0,0
Kern,California,4/11/20,369,3,6,0
Tulare,California,4/11/20,227,11,24,0
San Joaquin,California,4/11/20,260,15,3,1
Alpine,California,4/12/20,2,0,0,0
Calaveras,California,4/12/20,8,0,0,0
Colusa,California,4/12/20,3,0,0,0
Lassen,California,4/12/20,0,0,0,0
Yuba,California,4/12/20,15,1,0,0
Kern,California,4/12/20,396,3,27,0
Tulare,California,4/12/20,227,11,0,0
San Joaquin,California,4/12/20,273,16,13,1
Alpine,California,4/13/20,2,0,0,0
Calaveras,California,4/13/20,9,0,1,0
Colusa,California,4/13/20,3,0,0,0
Lassen,California,4/13/20,0,0,0,0
Yuba,California,4/13/20,15,1,0,0
Kern,California,4/13/20,454,3,58,0
Tulare,California,4/13/20,264,13,37,2
San Joaquin,California,4/13/20,309,17,36,1
Alpine,California,4/14/20,2,0,0,0
Calaveras,California,4/14/20,9,0,0,0
Colusa,California,4/14/20,3,0,0,0
Lassen,California,4/14/20,0,0,0,0
Yuba,California,4/14/20,15,1,0,0
Kern,California,4/14/20,524,3,70,0
Tulare,California,4/14/20,296,13,32,0
San Joaquin,California,4/14/20,335,17,26,0
Alpine,California,4/15/20,2,0,0,0
Calaveras,California,4/15/20,9,0,0,0
Colusa,California,4/15/20,3,0,0,0
Lassen,California,4/15/20,0,0,0,0
Yuba,California,4/15/20,15,1,0,0
Kern,California,4/15/20,553,3,29,0
Tulare,California,4/15/20,352,15,56,2
San Joaquin,California,4/15/20,364,17,29,0
Alpine,California,4/16/20,2,0,0,0
Calaveras,California,4/16/20,11,0,2,0
Colusa,California,4/16/20,3,0,0,0
Lassen,California,4/16/20,0,0,0,0
Yuba,California,4/16/20,15,1,0,0
Kern,California,4/16/20,553,3,0,0
Tulare,California,4/16/20,372,17,20,2
San Joaquin,California,4/16/20,369,17,5,0
Alpine,California,4/17/20,1,0,-1,0
Calaveras,California,4/17/20,12,0,1,0
Colusa,California,4/17/20,3,0,0,0
Lassen,California,4/17/20,0,0,0,0
Yuba,California,4/17/20,15,1,0,0
Kern,California,4/17/20,553,3,0,0
San Joaquin,California,4/17/20,398,17,29,0
Tulare,California,4/17/20,382,17,10,0
Alpine,California,4/18/20,1,0,0,0
Calaveras,California,4/18/20,12,0,0,0
Colusa,California,4/18/20,3,0,0,0
Lassen,California,4/18/20,0,0,0,0
Yuba,California,4/18/20,16,1,1,0
Kern,California,4/18/20,619,3,66,0
San Joaquin,California,4/18/20,410,17,12,0
Tulare,California,4/18/20,397,17,15,0
Alpine,California,4/19/20,1,0,0,0
Calaveras,California,4/19/20,12,0,0,0
Colusa,California,4/19/20,3,0,0,0
Lassen,California,4/19/20,0,0,0,0
Yuba,California,4/19/20,16,1,0,0
Kern,California,4/19/20,623,3,4,0
San Joaquin,California,4/19/20,418,17,8,0
Tulare,California,4/19/20,411,17,14,0
Alpine,California,4/20/20,1,0,0,0
Calaveras,California,4/20/20,12,0,0,0
Colusa,California,4/20/20,3,0,0,0
Lassen,California,4/20/20,0,0,0,0
Yuba,California,4/20/20,16,1,0,0
Kern,California,4/20/20,643,3,20,0
San Joaquin,California,4/20/20,446,18,28,1
Tulare,California,4/20/20,422,18,11,1
Alpine,California,4/21/20,1,0,0,0
Calaveras,California,4/21/20,12,0,0,0
Colusa,California,4/21/20,3,0,0,0
Lassen,California,4/21/20,0,0,0,0
Yuba,California,4/21/20,16,1,0,0
Kern,California,4/21/20,671,3,28,0
San Joaquin,California,4/21/20,456,20,10,2
Tulare,California,4/21/20,436,22,14,4
Alpine,California,4/22/20,1,0,0,0
Calaveras,California,4/22/20,12,0,0,0
Colusa,California,4/22/20,3,0,0,0
Lassen,California,4/22/20,0,0,0,0
Yuba,California,4/22/20,16,1,0,0
Kern,California,4/22/20,671,3,0,0
San Joaquin,California,4/22/20,472,20,16,0
Tulare,California,4/22/20,441,25,5,3
Alpine,California,4/23/20,1,0,0,0
Calaveras,California,4/23/20,13,0,1,0
Colusa,California,4/23/20,3,0,0,0
Lassen,California,4/23/20,0,0,0,0
Yuba,California,4/23/20,16,1,0,0
Kern,California,4/23/20,713,4,42,1
San Joaquin,California,4/23/20,487,22,15,2
Tulare,California,4/23/20,453,25,12,0
Alpine,California,4/24/20,1,0,0,0
Calaveras,California,4/24/20,13,0,0,0
Colusa,California,4/24/20,3,0,0,0
Lassen,California,4/24/20,0,0,0,0
Yuba,California,4/24/20,16,1,0,0
Kern,California,4/24/20,744,4,31,0
San Joaquin,California,4/24/20,495,24,8,2
Tulare,California,4/24/20,472,28,19,3
Alpine,California,4/25/20,1,0,0,0
Calaveras,California,4/25/20,13,0,0,0
Colusa,California,4/25/20,3,0,0,0
Lassen,California,4/25/20,0,0,0,0
Yuba,California,4/25/20,16,1,0,0
Kern,California,4/25/20,764,4,20,0
San Joaquin,California,4/25/20,507,25,12,1
Tulare,California,4/25/20,491,32,19,4
Alpine,California,4/26/20,1,0,0,0
Calaveras,California,4/26/20,13,0,0,0
Colusa,California,4/26/20,3,0,0,0
Lassen,California,4/26/20,0,0,0,0
Yuba,California,4/26/20,16,1,0,0
Kern,California,4/26/20,809,4,45,0
San Joaquin,California,4/26/20,523,25,16,0
Tulare,California,4/26/20,504,32,13,0
Alpine,California,4/27/20,1,0,0,0
Calaveras,California,4/27/20,13,0,0,0
Colusa,California,4/27/20,3,0,0,0
Lassen,California,4/27/20,0,0,0,0
Yuba,California,4/27/20,16,1,0,0
Kern,California,4/27/20,837,5,28,1
San Joaquin,California,4/27/20,527,25,4,0
Tulare,California,4/27/20,532,32,28,0
Alpine,California,4/28/20,1,0,0,0
Calaveras,California,4/28/20,13,0,0,0
Colusa,California,4/28/20,3,0,0,0
Lassen,California,4/28/20,0,0,0,0
Yuba,California,4/28/20,17,1,1,0
Kern,California,4/28/20,865,5,28,0
San Joaquin,California,4/28/20,529,25,2,0
Tulare,California,4/28/20,578,35,46,3
Alpine,California,4/29/20,1,0,0,0
Calaveras,California,4/29/20,13,0,0,0
Colusa,California,4/29/20,3,0,0,0
Lassen,California,4/29/20,0,0,0,0
Yuba,California,4/29/20,17,1,0,0
Kern,California,4/29/20,882,6,17,1
San Joaquin,California,4/29/20,540,25,11,0
Tulare,California,4/29/20,626,36,48,1
Alpine,California,4/30/20,1,0,0,0
Calaveras,California,4/30/20,13,0,0,0
Colusa,California,4/30/20,3,0,0,0
Lassen,California,4/30/20,0,0,0,0
Yuba,California,4/30/20,18,1,1,0
Kern,California,4/30/20,910,7,28,1
San Joaquin,California,4/30/20,543,25,3,0
Tulare,California,4/30/20,640,40,14,4
Alpine,California,5/1/20,1,0,0,0
Calaveras,California,5/1/20,13,0,0,0
Colusa,California,5/1/20,3,0,0,0
Lassen,California,5/1/20,0,0,0,0
Yuba,California,5/1/20,19,1,1,0
Kern,California,5/1/20,941,8,31,1
San Joaquin,California,5/1/20,557,25,14,0
Tulare,California,5/1/20,680,40,40,0
Alpine,California,5/2/20,2,0,1,0
Calaveras,California,5/2/20,13,0,0,0
Colusa,California,5/2/20,3,0,0,0
Lassen,California,5/2/20,0,0,0,0
Yuba,California,5/2/20,19,1,0,0
Kern,California,5/2/20,972,8,31,0
San Joaquin,California,5/2/20,560,25,3,0
Tulare,California,5/2/20,720,40,40,0
Alpine,California,5/3/20,2,0,0,0
Calaveras,California,5/3/20,13,0,0,0
Colusa,California,5/3/20,3,0,0,0
Lassen,California,5/3/20,0,0,0,0
Yuba,California,5/3/20,19,1,0,0
Kern,California,5/3/20,1007,8,35,0
San Joaquin,California,5/3/20,570,25,10,0
Tulare,California,5/3/20,743,40,23,0
Alpine,California,5/4/20,2,0,0,0
Calaveras,California,5/4/20,13,0,0,0
Colusa,California,5/4/20,3,0,0,0
Lassen,California,5/4/20,0,0,0,0
Yuba,California,5/4/20,19,1,0,0
Kern,California,5/4/20,1025,8,18,0
San Joaquin,California,5/4/20,574,26,4,1
Tulare,California,5/4/20,757,40,14,0
Alpine,California,5/5/20,2,0,0,0
Calaveras,California,5/5/20,13,0,0,0
Colusa,California,5/5/20,3,0,0,0
Lassen,California,5/5/20,0,0,0,0
Yuba,California,5/5/20,19,1,0,0
Kern,California,5/5/20,1047,11,22,3
San Joaquin,California,5/5/20,578,26,4,0
Tulare,California,5/5/20,858,40,101,0
Alpine,California,5/6/20,2,0,0,0
Calaveras,California,5/6/20,13,0,0,0
Colusa,California,5/6/20,3,0,0,0
Lassen,California,5/6/20,0,0,0,0
Yuba,California,5/6/20,19,1,0,0
Kern,California,5/6/20,1084,11,37,0
San Joaquin,California,5/6/20,579,27,1,1
Tulare,California,5/6/20,916,41,58,1
Alpine,California,5/7/20,2,0,0,0
Calaveras,California,5/7/20,13,0,0,0
Colusa,California,5/7/20,3,0,0,0
Lassen,California,5/7/20,0,0,0,0
Yuba,California,5/7/20,20,1,1,0
Kern,California,5/7/20,1133,14,49,3
San Joaquin,California,5/7/20,581,28,2,1
Tulare,California,5/7/20,969,43,53,2
Alpine,California,5/8/20,2,0,0,0
Calaveras,California,5/8/20,13,0,0,0
Colusa,California,5/8/20,3,0,0,0
Lassen,California,5/8/20,0,0,0,0
Yuba,California,5/8/20,20,1,0,0
Kern,California,5/8/20,1176,15,43,1
San Joaquin,California,5/8/20,597,28,16,0
Tulare,California,5/8/20,1013,44,44,1
Alpine,California,5/9/20,2,0,0,0
Calaveras,California,5/9/20,13,0,0,0
Colusa,California,5/9/20,3,0,0,0
Lassen,California,5/9/20,0,0,0,0
Yuba,California,5/9/20,20,1,0,0
Kern,California,5/9/20,1238,16,62,1
San Joaquin,California,5/9/20,605,28,8,0
Tulare,California,5/9/20,1079,46,66,2
Alpine,California,5/10/20,2,0,0,0
Calaveras,California,5/10/20,13,0,0,0
Colusa,California,5/10/20,3,0,0,0
Lassen,California,5/10/20,0,0,0,0
Yuba,California,5/10/20,20,1,0,0
Kern,California,5/10/20,1264,16,26,0
San Joaquin,California,5/10/20,612,29,7,1
Tulare,California,5/10/20,1140,48,61,2
Alpine,California,5/11/20,2,0,0,0
Calaveras,California,5/11/20,13,0,0,0
Colusa,California,5/11/20,3,0,0,0
Lassen,California,5/11/20,0,0,0,0
Yuba,California,5/11/20,21,1,1,0
Kern,California,5/11/20,1300,16,36,0
San Joaquin,California,5/11/20,621,29,9,0
Tulare,California,5/11/20,1159,50,19,2
Alpine,California,5/12/20,2,0,0,0
Calaveras,California,5/12/20,13,0,0,0
Colusa,California,5/12/20,3,0,0,0
Lassen,California,5/12/20,0,0,0,0
Yuba,California,5/12/20,23,1,2,0
Kern,California,5/12/20,1331,17,31,1
San Joaquin,California,5/12/20,629,30,8,1
Tulare,California,5/12/20,1241,52,82,2
Alpine,California,5/13/20,2,0,0,0
Calaveras,California,5/13/20,13,0,0,0
Colusa,California,5/13/20,3,0,0,0
Lassen,California,5/13/20,0,0,0,0
Yuba,California,5/13/20,25,1,2,0
Kern,California,5/13/20,1363,21,32,4
San Joaquin,California,5/13/20,638,31,9,1
Tulare,California,5/13/20,1268,54,27,2
Alpine,California,5/14/20,2,0,0,0
Calaveras,California,5/14/20,13,0,0,0
Colusa,California,5/14/20,3,0,0,0
Lassen,California,5/14/20,0,0,0,0
Yuba,California,5/14/20,25,1,0,0
Kern,California,5/14/20,1403,22,40,1
San Joaquin,California,5/14/20,644,31,6,0
Tulare,California,5/14/20,1295,54,27,0
Alpine,California,5/15/20,2,0,0,0
Calaveras,California,5/15/20,13,0,0,0
Colusa,California,5/15/20,3,0,0,0
Lassen,California,5/15/20,0,0,0,0
Yuba,California,5/15/20,25,1,0,0
Kern,California,5/15/20,1438,25,35,3
San Joaquin,California,5/15/20,659,31,15,0
Tulare,California,5/15/20,1338,64,43,10
Alpine,California,5/16/20,2,0,0,0
Calaveras,California,5/16/20,13,0,0,0
Colusa,California,5/16/20,3,0,0,0
Lassen,California,5/16/20,0,0,0,0
Yuba,California,5/16/20,25,1,0,0
Kern,California,5/16/20,1483,25,45,0
San Joaquin,California,5/16/20,670,31,11,0
Tulare,California,5/16/20,1426,67,88,3
Alpine,California,5/17/20,2,0,0,0
Calaveras,California,5/17/20,13,0,0,0
Colusa,California,5/17/20,3,0,0,0
Lassen,California,5/17/20,0,0,0,0
Yuba,California,5/17/20,26,1,1,0
Kern,California,5/17/20,1525,25,42,0
San Joaquin,California,5/17/20,689,32,19,1
Tulare,California,5/17/20,1430,67,4,0
Alpine,California,5/18/20,2,0,0,0
Calaveras,California,5/18/20,13,0,0,0
Colusa,California,5/18/20,3,0,0,0
Lassen,California,5/18/20,0,0,0,0
Yuba,California,5/18/20,28,1,2,0
Kern,California,5/18/20,1562,26,37,1
San Joaquin,California,5/18/20,699,32,10,0
Tulare,California,5/18/20,1436,67,6,0
Alpine,California,5/19/20,2,0,0,0
Calaveras,California,5/19/20,13,0,0,0
Colusa,California,5/19/20,3,0,0,0
Lassen,California,5/19/20,0,0,0,0
Yuba,California,5/19/20,28,1,0,0
Kern,California,5/19/20,1596,26,34,0
San Joaquin,California,5/19/20,709,33,10,1
Tulare,California,5/19/20,1539,71,103,4
Alpine,California,5/20/20,2,0,0,0
Calaveras,California,5/20/20,13,0,0,0
Colusa,California,5/20/20,4,0,1,0
Lassen,California,5/20/20,0,0,0,0
Yuba,California,5/20/20,28,1,0,0
Kern,California,5/20/20,1615,26,19,0
San Joaquin,California,5/20/20,716,33,7,0
Tulare,California,5/20/20,1552,73,13,2
Alpine,California,5/21/20,2,0,0,0
Calaveras,California,5/21/20,13,0,0,0
Colusa,California,5/21/20,4,0,0,0
Lassen,California,5/21/20,0,0,0,0
Yuba,California,5/21/20,28,1,0,0
Kern,California,5/21/20,1654,27,39,1
San Joaquin,California,5/21/20,733,33,17,0
Tulare,California,5/21/20,1603,74,51,1
Alpine,California,5/22/20,2,0,0,0
Calaveras,California,5/22/20,13,0,0,0
Colusa,California,5/22/20,5,0,1,0
Lassen,California,5/22/20,0,0,0,0
Yuba,California,5/22/20,28,1,0,0
Kern,California,5/22/20,1705,28,51,1
San Joaquin,California,5/22/20,752,33,19,0
Tulare,California,5/22/20,1641,75,38,1
Alpine,California,5/23/20,2,0,0,0
Calaveras,California,5/23/20,13,0,0,0
Colusa,California,5/23/20,5,0,0,0
Lassen,California,5/23/20,2,0,2,0
Yuba,California,5/23/20,28,1,0,0
Kern,California,5/23/20,1767,30,62,2
San Joaquin,California,5/23/20,752,33,0,0
Tulare,California,5/23/20,1662,75,21,0
Alpine,California,5/24/20,2,0,0,0
Calaveras,California,5/24/20,13,0,0,0
Colusa,California,5/24/20,5,0,0,0
Lassen,California,5/24/20,4,0,2,0
Yuba,California,5/24/20,28,1,0,0
Kern,California,5/24/20,1834,31,67,1
San Joaquin,California,5/24/20,759,33,7,0
Tulare,California,5/24/20,1682,75,20,0
Alpine,California,5/25/20,2,0,0,0
Calaveras,California,5/25/20,13,0,0,0
Colusa,California,5/25/20,5,0,0,0
Lassen,California,5/25/20,4,0,0,0
Yuba,California,5/25/20,28,1,0,0
Kern,California,5/25/20,1881,31,47,0
San Joaquin,California,5/25/20,760,33,1,0
Tulare,California,5/25/20,1684,75,2,0
Alpine,California,5/26/20,2,0,0,0
Calaveras,California,5/26/20,15,0,2,0
Colusa,California,5/26/20,5,0,0,0
Lassen,California,5/26/20,4,0,0,0
Yuba,California,5/26/20,28,1,0,0
Kern,California,5/26/20,1890,31,9,0
San Joaquin,California,5/26/20,771,33,11,0
Tulare,California,5/26/20,1771,79,87,4
Alpine,California,5/27/20,2,0,0,0
Calaveras,California,5/27/20,15,0,0,0
Colusa,California,5/27/20,5,0,0,0
Lassen,California,5/27/20,5,0,1,0
Yuba,California,5/27/20,28,1,0,0
Kern,California,5/27/20,1951,36,61,5
San Joaquin,California,5/27/20,834,34,63,1
Tulare,California,5/27/20,1796,79,25,0
Alpine,California,5/28/20,2,0,0,0
Calaveras,California,5/28/20,15,0,0,0
Colusa,California,5/28/20,5,0,0,0
Lassen,California,5/28/20,5,0,0,0
Yuba,California,5/28/20,29,1,1,0
San Joaquin,California,5/28/20,842,35,8,1
Kern,California,5/28/20,2017,37,66,1
Tulare,California,5/28/20,1835,80,39,1
Alpine,California,5/29/20,2,0,0,0
Calaveras,California,5/29/20,15,0,0,0
Colusa,California,5/29/20,5,0,0,0
Lassen,California,5/29/20,5,0,0,0
Yuba,California,5/29/20,29,1,0,0
San Joaquin,California,5/29/20,858,35,16,0
Kern,California,5/29/20,2086,37,69,0
Tulare,California,5/29/20,1844,84,9,4
Alpine,California,5/30/20,2,0,0,0
Calaveras,California,5/30/20,15,0,0,0
Colusa,California,5/30/20,5,0,0,0
Lassen,California,5/30/20,5,0,0,0
Yuba,California,5/30/20,30,1,1,0
San Joaquin,California,5/30/20,858,35,0,0
Kern,California,5/30/20,2155,38,69,1
Tulare,California,5/30/20,1852,84,8,0
Alpine,California,5/31/20,2,0,0,0
Calaveras,California,5/31/20,15,0,0,0
Colusa,California,5/31/20,5,0,0,0
Lassen,California,5/31/20,5,0,0,0
Yuba,California,5/31/20,30,1,0,0
San Joaquin,California,5/31/20,888,35,30,0
Kern,California,5/31/20,2260,38,105,0
Tulare,California,5/31/20,1879,84,27,0
Alpine,California,6/1/20,2,0,0,0
Calaveras,California,6/1/20,15,0,0,0
Colusa,California,6/1/20,7,0,2,0
Lassen,California,6/1/20,5,0,0,0
Yuba,California,6/1/20,30,1,0,0
San Joaquin,California,6/1/20,908,35,20,0
Kern,California,6/1/20,2332,38,72,0
Tulare,California,6/1/20,1897,89,18,5
Alpine,California,6/2/20,2,0,0,0
Calaveras,California,6/2/20,15,0,0,0
Colusa,California,6/2/20,7,0,0,0
Lassen,California,6/2/20,5,0,0,0
Yuba,California,6/2/20,31,1,1,0
San Joaquin,California,6/2/20,982,35,74,0
Kern,California,6/2/20,2386,39,54,1
Tulare,California,6/2/20,2004,89,107,0
Alpine,California,6/3/20,2,0,0,0
Calaveras,California,6/3/20,15,0,0,0
Colusa,California,6/3/20,7,0,0,0
Lassen,California,6/3/20,5,0,0,0
Yuba,California,6/3/20,31,1,0,0
San Joaquin,California,6/3/20,1080,35,98,0
Kern,California,6/3/20,2428,40,42,1
Tulare,California,6/3/20,2026,90,22,1
Alpine,California,6/4/20,2,0,0,0
Calaveras,California,6/4/20,15,0,0,0
Colusa,California,6/4/20,7,0,0,0
Lassen,California,6/4/20,5,0,0,0
Yuba,California,6/4/20,31,1,0,0
San Joaquin,California,6/4/20,1024,36,-56,1
Kern,California,6/4/20,2472,45,44,5
Tulare,California,6/4/20,2083,92,57,2
Alpine,California,6/5/20,2,0,0,0
Calaveras,California,6/5/20,19,0,4,0
Colusa,California,6/5/20,7,0,0,0
Lassen,California,6/5/20,6,0,1,0
Yuba,California,6/5/20,32,1,1,0
San Joaquin,California,6/5/20,1050,36,26,0
Kern,California,6/5/20,2544,45,72,0
Tulare,California,6/5/20,2116,92,33,0
Alpine,California,6/6/20,2,0,0,0
Calaveras,California,6/6/20,19,0,0,0
Colusa,California,6/6/20,7,0,0,0
Lassen,California,6/6/20,6,0,0,0
Yuba,California,6/6/20,32,1,0,0
San Joaquin,California,6/6/20,1118,37,68,1
Kern,California,6/6/20,2660,46,116,1
Tulare,California,6/6/20,2180,92,64,0
Alpine,California,6/7/20,2,0,0,0
Calaveras,California,6/7/20,19,0,0,0
Colusa,California,6/7/20,7,0,0,0
Lassen,California,6/7/20,6,0,0,0
Yuba,California,6/7/20,32,1,0,0
San Joaquin,California,6/7/20,1161,37,43,0
Kern,California,6/7/20,2730,46,70,0
Tulare,California,6/7/20,2213,92,33,0
Alpine,California,6/8/20,2,0,0,0
Calaveras,California,6/8/20,19,0,0,0
Colusa,California,6/8/20,7,0,0,0
Lassen,California,6/8/20,8,0,2,0
Yuba,California,6/8/20,32,1,0,0
San Joaquin,California,6/8/20,1244,37,83,0
Kern,California,6/8/20,2804,47,74,1
Tulare,California,6/8/20,2220,94,7,2
Alpine,California,6/9/20,2,0,0,0
Calaveras,California,6/9/20,21,0,2,0
Colusa,California,6/9/20,7,0,0,0
Lassen,California,6/9/20,9,0,1,0
Yuba,California,6/9/20,32,1,0,0
San Joaquin,California,6/9/20,1308,39,64,2
Kern,California,6/9/20,2880,50,76,3
Tulare,California,6/9/20,2381,94,161,0
Alpine,California,6/10/20,2,0,0,0
Calaveras,California,6/10/20,21,0,0,0
Colusa,California,6/10/20,7,0,0,0
Lassen,California,6/10/20,9,0,0,0
Yuba,California,6/10/20,33,1,1,0
San Joaquin,California,6/10/20,1358,40,50,1
Kern,California,6/10/20,2952,51,72,1
Tulare,California,6/10/20,2432,96,51,2
Alpine,California,6/11/20,2,0,0,0
Calaveras,California,6/11/20,25,0,4,0
Colusa,California,6/11/20,7,0,0,0
Lassen,California,6/11/20,9,0,0,0
Yuba,California,6/11/20,34,1,1,0
San Joaquin,California,6/11/20,1437,42,79,2
Kern,California,6/11/20,3026,53,74,2
Tulare,California,6/11/20,2475,98,43,2
Alpine,California,6/12/20,1,0,-1,0
Calaveras,California,6/12/20,26,0,1,0
Colusa,California,6/12/20,7,0,0,0
Lassen,California,6/12/20,9,0,0,0
Yuba,California,6/12/20,35,1,1,0
San Joaquin,California,6/12/20,1493,42,56,0
Kern,California,6/12/20,3140,54,114,1
Tulare,California,6/12/20,2564,98,89,0
Alpine,California,6/13/20,1,0,0,0
Calaveras,California,6/13/20,26,0,0,0
Colusa,California,6/13/20,7,0,0,0
Lassen,California,6/13/20,9,0,0,0
Yuba,California,6/13/20,35,1,0,0
San Joaquin,California,6/13/20,1547,43,54,1
Kern,California,6/13/20,3205,55,65,1
Tulare,California,6/13/20,2564,98,0,0
Alpine,California,6/14/20,1,0,0,0
Calaveras,California,6/14/20,26,0,0,0
Colusa,California,6/14/20,7,0,0,0
Lassen,California,6/14/20,9,0,0,0
Yuba,California,6/14/20,35,1,0,0
San Joaquin,California,6/14/20,1652,43,105,0
Kern,California,6/14/20,3291,55,86,0
Tulare,California,6/14/20,2626,98,62,0
Alpine,California,6/15/20,1,0,0,0
Calaveras,California,6/15/20,26,0,0,0
Colusa,California,6/15/20,7,0,0,0
Lassen,California,6/15/20,9,0,0,0
Yuba,California,6/15/20,36,1,1,0
San Joaquin,California,6/15/20,1716,43,64,0
Kern,California,6/15/20,3377,55,86,0
Tulare,California,6/15/20,2664,98,38,0
Alpine,California,6/16/20,1,0,0,0
Calaveras,California,6/16/20,26,0,0,0
Colusa,California,6/16/20,7,0,0,0
Lassen,California,6/16/20,9,0,0,0
Yuba,California,6/16/20,37,1,1,0
San Joaquin,California,6/16/20,1749,47,33,4
Kern,California,6/16/20,3462,57,85,2
Tulare,California,6/16/20,2798,98,134,0
Alpine,California,6/17/20,1,0,0,0
Calaveras,California,6/17/20,26,0,0,0
Colusa,California,6/17/20,7,0,0,0
